Rank,Block_name,Suspiciousness Value(Dstar4)
4,seamless_cloning_impl.cpp_86,0,5
4,test_cloning.cpp_90,0,5
4,test_cloning.cpp_89,0,5
4,test_cloning.cpp_88,0,5
4,seamless_cloning_impl.cpp_367,0,5
4,test_cloning.cpp_144,0,5
4,seamless_cloning_impl.cpp_362,0,5
4,seamless_cloning_impl.cpp_360,0,5
4,seamless_cloning_impl.cpp_359,0,5
4,seamless_cloning_impl.cpp_358,0,5
4,seamless_cloning_impl.cpp_353,0,5
4,seamless_cloning_impl.cpp_352,0,5
4,seamless_cloning_impl.cpp_364,0,5
5,inpaint.cpp_564,0
5,denoising.cpp_441,0
5,fast_nlmeans_denoising_invoker.hpp_108,0
5,denoising.cpp_446,0
5,denoising.cpp_445,0
5,denoising.cpp_443,0
5,denoising.cpp_442,0
5,denoising.cpp_430,0
5,denoising.cpp_437,0
5,denoising.cpp_433,0
5,denoising.cpp_431,0
5,fast_nlmeans_denoising_invoker.hpp_110,0
5,denoising.cpp_428,0
5,denoising.cpp_427,0
5,fast_nlmeans_denoising_invoker.hpp_109,0
5,fast_nlmeans_denoising_invoker.hpp_115,0
5,fast_nlmeans_denoising_invoker.hpp_112,0
5,fast_nlmeans_denoising_invoker.hpp_113,0
5,fast_nlmeans_denoising_invoker.hpp_114,0
5,denoising.cpp_424,0
5,fast_nlmeans_denoising_invoker.hpp_117,0
5,fast_nlmeans_denoising_invoker.hpp_118,0
5,fast_nlmeans_denoising_invoker.hpp_121,0
5,fast_nlmeans_denoising_invoker.hpp_122,0
5,fast_nlmeans_denoising_invoker.hpp_127,0
5,fast_nlmeans_denoising_invoker.hpp_128,0
5,fast_nlmeans_denoising_invoker.hpp_129,0
5,fast_nlmeans_denoising_invoker.hpp_130,0
5,fast_nlmeans_denoising_invoker.hpp_133,0
5,fast_nlmeans_denoising_invoker.hpp_134,0
5,denoising.cpp_426,0
5,denoising.cpp_419,0
5,denoising.cpp_423,0
5,denoising.cpp_422,0
5,inpaint.cpp_852,0
5,merge.cpp_54,0
5,merge.cpp_55,0
5,inpaint.cpp_369,0
5,inpaint.cpp_365,0
5,inpaint.cpp_364,0
5,inpaint.cpp_363,0
5,inpaint.cpp_362,0
5,inpaint.cpp_360,0
5,inpaint.cpp_359,0
5,merge.cpp_56,0
5,merge.cpp_57,0
5,merge.cpp_60,0
5,merge.cpp_61,0
5,merge.cpp_63,0
5,inpaint.cpp_358,0
5,inpaint.cpp_356,0
5,inpaint.cpp_354,0
5,inpaint.cpp_353,0
5,inpaint.cpp_352,0
5,inpaint.cpp_350,0
5,inpaint.cpp_349,0
5,denoising.cpp_416,0
5,denoising.cpp_417,0
5,denoising.cpp_418,0
5,fast_nlmeans_denoising_invoker.hpp_138,0
5,denoising.cpp_421,0
5,fast_nlmeans_denoising_invoker.hpp_136,0
5,fast_nlmeans_denoising_invoker.hpp_146,0
5,fast_nlmeans_denoising_invoker.hpp_139,0
5,inpaint.cpp_290,0
5,inpaint.cpp_311,0
5,inpaint.cpp_309,0
5,inpaint.cpp_307,0
5,inpaint.cpp_303,0
5,inpaint.cpp_302,0
5,inpaint.cpp_300,0
5,inpaint.cpp_299,0
5,inpaint.cpp_298,0
5,inpaint.cpp_297,0
5,inpaint.cpp_296,0
5,inpaint.cpp_295,0
5,inpaint.cpp_294,0
5,inpaint.cpp_292,0
5,inpaint.cpp_287,0
5,fast_nlmeans_denoising_invoker.hpp_144,0
5,inpaint.cpp_286,0
5,inpaint.cpp_282,0
5,fast_nlmeans_denoising_invoker.hpp_155,0
5,fast_nlmeans_denoising_invoker.hpp_158,0
5,fast_nlmeans_denoising_invoker.hpp_162,0
5,fast_nlmeans_denoising_invoker.hpp_164,0
5,fast_nlmeans_denoising_invoker.hpp_166,0
5,fast_nlmeans_denoising_invoker.hpp_168,0
5,fast_nlmeans_denoising_invoker.hpp_169,0
5,fast_nlmeans_denoising_invoker.hpp_172,0
5,fast_nlmeans_denoising_invoker.hpp_174,0
5,fast_nlmeans_denoising_invoker.hpp_175,0
5,fast_nlmeans_denoising_invoker.hpp_177,0
5,inpaint.cpp_313,0
5,inpaint.cpp_315,0
5,merge.cpp_65,0
5,inpaint.cpp_316,0
5,inpaint.cpp_850,0
5,fast_nlmeans_denoising_invoker.hpp_150,0
5,fast_nlmeans_denoising_invoker.hpp_151,0
5,fast_nlmeans_denoising_invoker.hpp_152,0
5,inpaint.cpp_347,0
5,inpaint.cpp_346,0
5,inpaint.cpp_344,0
5,inpaint.cpp_343,0
5,merge.cpp_64,0
5,inpaint.cpp_342,0
5,inpaint.cpp_341,0
5,inpaint.cpp_340,0
5,inpaint.cpp_339,0
5,inpaint.cpp_335,0
5,inpaint.cpp_334,0
5,inpaint.cpp_333,0
5,inpaint.cpp_332,0
5,inpaint.cpp_330,0
5,inpaint.cpp_329,0
5,inpaint.cpp_328,0
5,inpaint.cpp_327,0
5,inpaint.cpp_326,0
5,inpaint.cpp_322,0
5,inpaint.cpp_321,0
5,inpaint.cpp_320,0
5,inpaint.cpp_319,0
5,inpaint.cpp_317,0
5,inpaint.cpp_851,0
5,inpaint.cpp_845,0
5,inpaint.cpp_849,0
5,inpaint.cpp_591,0
5,inpaint.cpp_534,0
5,inpaint.cpp_590,0
5,inpaint.cpp_532,0
5,inpaint.cpp_531,0
5,inpaint.cpp_530,0
5,inpaint.cpp_529,0
5,inpaint.cpp_528,0
5,inpaint.cpp_527,0
5,inpaint.cpp_526,0
5,inpaint.cpp_524,0
5,inpaint.cpp_522,0
5,inpaint.cpp_519,0
5,inpaint.cpp_518,0
5,inpaint.cpp_514,0
5,inpaint.cpp_370,0
5,inpaint.cpp_400,0
5,inpaint.cpp_397,0
5,inpaint.cpp_396,0
5,inpaint.cpp_392,0
5,inpaint.cpp_390,0
5,inpaint.cpp_385,0
5,inpaint.cpp_382,0
5,inpaint.cpp_378,0
5,inpaint.cpp_377,0
5,inpaint.cpp_376,0
5,inpaint.cpp_375,0
5,inpaint.cpp_373,0
5,inpaint.cpp_372,0
5,inpaint.cpp_535,0
5,inpaint.cpp_539,0
5,inpaint.cpp_541,0
5,inpaint.cpp_543,0
5,inpaint.cpp_565,0
5,inpaint.cpp_566,0
5,inpaint.cpp_567,0
5,inpaint.cpp_571,0
5,inpaint.cpp_572,0
5,inpaint.cpp_573,0
5,inpaint.cpp_575,0
5,inpaint.cpp_576,0
5,inpaint.cpp_578,0
5,inpaint.cpp_579,0
5,inpaint.cpp_580,0
5,inpaint.cpp_581,0
5,inpaint.cpp_586,0
5,inpaint.cpp_587,0
5,inpaint.cpp_562,0
5,inpaint.cpp_561,0
5,inpaint.cpp_559,0
5,inpaint.cpp_589,0
5,inpaint.cpp_558,0
5,inpaint.cpp_557,0
5,inpaint.cpp_555,0
5,inpaint.cpp_550,0
5,inpaint.cpp_549,0
5,inpaint.cpp_548,0
5,inpaint.cpp_547,0
5,inpaint.cpp_546,0
5,inpaint.cpp_545,0
5,inpaint.cpp_371,0
5,inpaint.cpp_592,0
5,inpaint.cpp_848,0
5,inpaint.cpp_799,0
5,inpaint.cpp_781,0
5,inpaint.cpp_782,0
5,inpaint.cpp_784,0
5,inpaint.cpp_785,0
5,inpaint.cpp_786,0
5,inpaint.cpp_788,0
5,inpaint.cpp_789,0
5,inpaint.cpp_790,0
5,inpaint.cpp_792,0
5,inpaint.cpp_794,0
5,inpaint.cpp_795,0
5,inpaint.cpp_797,0
5,inpaint.cpp_798,0
5,inpaint.cpp_800,0
5,inpaint.cpp_595,0
5,inpaint.cpp_802,0
5,inpaint.cpp_804,0
5,inpaint.cpp_805,0
5,inpaint.cpp_806,0
5,inpaint.cpp_807,0
5,inpaint.cpp_810,0
5,inpaint.cpp_822,0
5,inpaint.cpp_823,0
5,inpaint.cpp_826,0
5,inpaint.cpp_837,0
5,inpaint.cpp_840,0
5,inpaint.cpp_844,0
5,inpaint.cpp_847,0
5,inpaint.cpp_780,0
5,inpaint.cpp_779,0
5,inpaint.cpp_778,0
5,inpaint.cpp_777,0
5,inpaint.cpp_596,0
5,inpaint.cpp_601,0
5,inpaint.cpp_604,0
5,fast_nlmeans_denoising_invoker.hpp_182,0
5,inpaint.cpp_605,0
5,inpaint.cpp_608,0
5,inpaint.cpp_699,0
5,inpaint.cpp_734,0
5,inpaint.cpp_741,0
5,inpaint.cpp_744,0
5,inpaint.cpp_745,0
5,inpaint.cpp_746,0
5,inpaint.cpp_748,0
5,inpaint.cpp_754,0
5,inpaint.cpp_759,0
5,inpaint.cpp_762,0
5,inpaint.cpp_763,0
5,inpaint.cpp_765,0
5,inpaint.cpp_766,0
5,inpaint.cpp_768,0
5,inpaint.cpp_769,0
5,inpaint.cpp_770,0
5,inpaint.cpp_771,0
5,inpaint.cpp_772,0
5,inpaint.cpp_774,0
5,inpaint.cpp_775,0
5,inpaint.cpp_776,0
5,fast_nlmeans_denoising_invoker.hpp_180,0
5,inpaint.cpp_252,0
5,fast_nlmeans_denoising_invoker.hpp_185,0
5,inpaint.cpp_258,0
5,hdr_common.cpp_60,0
5,hdr_common.cpp_58,0
5,hdr_common.cpp_57,0
5,hdr_common.cpp_56,0
5,hdr_common.cpp_54,0
5,hdr_common.cpp_53,0
5,hdr_common.cpp_52,0
5,hdr_common.cpp_51,0
5,hdr_common.cpp_50,0
5,fast_nlmeans_multi_denoising_invoker.hpp_358,0
5,fast_nlmeans_multi_denoising_invoker.hpp_357,0
5,fast_nlmeans_multi_denoising_invoker.hpp_355,0
5,fast_nlmeans_multi_denoising_invoker.hpp_353,0
5,fast_nlmeans_multi_denoising_invoker.hpp_348,0
5,fast_nlmeans_multi_denoising_invoker.hpp_346,0
5,hdr_common.cpp_63,0
5,hdr_common.cpp_65,0
5,fast_nlmeans_multi_denoising_invoker.hpp_342,0
5,hdr_common.cpp_67,0
5,hdr_common.cpp_90,0
5,hdr_common.cpp_87,0
5,hdr_common.cpp_86,0
5,hdr_common.cpp_84,0
5,hdr_common.cpp_83,0
5,hdr_common.cpp_82,0
5,hdr_common.cpp_81,0
5,hdr_common.cpp_79,0
5,hdr_common.cpp_78,0
5,hdr_common.cpp_77,0
5,hdr_common.cpp_75,0
5,hdr_common.cpp_74,0
5,hdr_common.cpp_71,0
5,hdr_common.cpp_70,0
5,hdr_common.cpp_68,0
5,fast_nlmeans_multi_denoising_invoker.hpp_345,0
5,fast_nlmeans_multi_denoising_invoker.hpp_341,0
5,hdr_common.cpp_92,0
5,fast_nlmeans_multi_denoising_invoker.hpp_301,0
5,fast_nlmeans_multi_denoising_invoker.hpp_298,0
5,fast_nlmeans_multi_denoising_invoker.hpp_296,0
5,fast_nlmeans_multi_denoising_invoker.hpp_295,0
5,fast_nlmeans_multi_denoising_invoker.hpp_293,0
5,fast_nlmeans_multi_denoising_invoker.hpp_292,0
5,fast_nlmeans_multi_denoising_invoker.hpp_291,0
5,fast_nlmeans_multi_denoising_invoker.hpp_289,0
5,fast_nlmeans_multi_denoising_invoker.hpp_288,0
5,fast_nlmeans_multi_denoising_invoker.hpp_287,0
5,inpaint.cpp_260,0
5,fast_nlmeans_multi_denoising_invoker.hpp_285,0
5,fast_nlmeans_multi_denoising_invoker.hpp_282,0
5,fast_nlmeans_multi_denoising_invoker.hpp_277,0
5,fast_nlmeans_multi_denoising_invoker.hpp_274,0
5,fast_nlmeans_multi_denoising_invoker.hpp_272,0
5,fast_nlmeans_multi_denoising_invoker.hpp_299,0
5,fast_nlmeans_multi_denoising_invoker.hpp_303,0
5,fast_nlmeans_multi_denoising_invoker.hpp_339,0
5,fast_nlmeans_multi_denoising_invoker.hpp_305,0
5,fast_nlmeans_multi_denoising_invoker.hpp_337,0
5,fast_nlmeans_multi_denoising_invoker.hpp_336,0
5,fast_nlmeans_multi_denoising_invoker.hpp_335,0
5,fast_nlmeans_multi_denoising_invoker.hpp_333,0
5,fast_nlmeans_multi_denoising_invoker.hpp_329,0
5,fast_nlmeans_multi_denoising_invoker.hpp_328,0
5,fast_nlmeans_multi_denoising_invoker.hpp_326,0
5,fast_nlmeans_multi_denoising_invoker.hpp_325,0
5,fast_nlmeans_multi_denoising_invoker.hpp_324,0
5,fast_nlmeans_multi_denoising_invoker.hpp_318,0
5,fast_nlmeans_multi_denoising_invoker.hpp_317,0
5,fast_nlmeans_multi_denoising_invoker.hpp_315,0
5,fast_nlmeans_multi_denoising_invoker.hpp_312,0
5,fast_nlmeans_multi_denoising_invoker.hpp_310,0
5,fast_nlmeans_multi_denoising_invoker.hpp_309,0
5,hdr_common.cpp_91,0
5,hdr_common.cpp_93,0
5,fast_nlmeans_multi_denoising_invoker.hpp_266,0
5,inpaint.cpp_219,0
5,inpaint.cpp_156,0
5,inpaint.cpp_155,0
5,inpaint.cpp_148,0
5,inpaint.cpp_146,0
5,inpaint.cpp_145,0
5,inpaint.cpp_144,0
5,inpaint.cpp_143,0
5,inpaint.cpp_142,0
5,inpaint.cpp_141,0
5,inpaint.cpp_140,0
5,inpaint.cpp_138,0
5,inpaint.cpp_137,0
5,inpaint.cpp_136,0
5,inpaint.cpp_255,0
5,inpaint.cpp_135,0
5,inpaint.cpp_217,0
5,inpaint.cpp_220,0
5,inpaint.cpp_132,0
5,inpaint.cpp_223,0
5,inpaint.cpp_249,0
5,inpaint.cpp_247,0
5,inpaint.cpp_243,0
5,inpaint.cpp_237,0
5,inpaint.cpp_234,0
5,inpaint.cpp_232,0
5,inpaint.cpp_231,0
5,inpaint.cpp_230,0
5,inpaint.cpp_229,0
5,inpaint.cpp_228,0
5,inpaint.cpp_227,0
5,inpaint.cpp_226,0
5,inpaint.cpp_225,0
5,inpaint.cpp_224,0
5,inpaint.cpp_254,0
5,inpaint.cpp_133,0
5,inpaint.cpp_128,0
5,hdr_common.cpp_94,0
5,inpaint.cpp_100,0
5,inpaint.cpp_97,0
5,inpaint.cpp_96,0
5,inpaint.cpp_94,0
5,inpaint.cpp_92,0
5,inpaint.cpp_257,0
5,hdr_common.cpp_108,0
5,hdr_common.cpp_107,0
5,hdr_common.cpp_105,0
5,hdr_common.cpp_104,0
5,hdr_common.cpp_103,0
5,hdr_common.cpp_102,0
5,hdr_common.cpp_99,0
5,hdr_common.cpp_98,0
5,hdr_common.cpp_96,0
5,hdr_common.cpp_95,0
5,inpaint.cpp_99,0
5,inpaint.cpp_101,0
