Rank,Block_name,Suspiciousness Value(Ochiai)
3,calibration.cpp_c_imagePoints_imagePoints_3253,0.229415733870562
3,calibration.cpp_getMat_3252,0.229415733870562
3,calibration.cpp_CV_MAKETYPE_depth_3251,0.229415733870562
3,calibration.cpp_create_npoints_CV_MAKETYPE_depth_true_3251,0.229415733870562
3,calibration.cpp_CV_Assert_npoints_depth_CV_32F_depth_CV_64F_3246,0.229415733870562
3,calibration.cpp_depth_3245,0.229415733870562
4,calibration.cpp_cvMat_distCoeffs_rows_distCoeffs_cols_648,0.204124145231932
4,calibration.cpp_CV_MAKETYPE_CV_64F_CV_MAT_CN_r_vec_type_610,0.204124145231932
4,calibration.cpp_CV_MAT_CN_r_vec_type_610,0.204124145231932
4,calibration.cpp_cvConvert_r_vec__r_611,0.204124145231932
4,calibration.cpp_cvRodrigues2__r_matR__dRdr_612,0.204124145231932
4,calibration.cpp_cvMat_r_vec_rows_r_vec_cols_CV_MAKETYPE_CV_64F_CV_MAT_CN_r_vec_type_r_610,0.204124145231932
4,calibration.cpp_Vec3d_xd0_yd0_778,0.204124145231932
4,calibration.cpp_cvConvert_distCoeffs__k_650,0.204124145231932
4,calibration.cpp_vecTilt_779,0.204124145231932
4,calibration.cpp_vecTilt_781,0.204124145231932
4,calibration.cpp_vecTilt_780,0.204124145231932
4,calibration.cpp_cvConvert__m_imagePoints_950,0.204124145231932
5,calibration.cpp_cvMat_CV_64F_R_542,0.2
5,calibration.cpp_cvMat_CV_64F_a_541,0.2
5,calibration.cpp_dMatTiltdTauY_540,0.2
5,calibration.cpp_dMatTiltdTauX_539,0.2
5,calibration.cpp_eye_538,0.2
5,calibration.cpp_CV_MAT_CN_objectPoints_type_566,0.2
5,calibration.cpp_cvMat_CV_64F_dRdr_542,0.2
5,calibration.cpp_CV_IS_MAT_t_vec_548,0.2
5,calibration.cpp_CV_IS_MAT_A_548,0.2
5,calibration.cpp_CV_MAT_CN_objectPoints_type_552,0.2
5,calibration.cpp_CV_MAT_DEPTH_objectPoints_type_561,0.2
5,calibration.cpp_reset_cvCreateMat_objectPoints_rows_objectPoints_cols_CV_MAKETYPE_CV_64F_CV_MAT_CN_objectPoints_type_566,0.2
5,calibration.cpp_cvCreateMat_objectPoints_rows_objectPoints_cols_CV_MAKETYPE_CV_64F_CV_MAT_CN_objectPoints_type_566,0.2
5,calibration.cpp_CV_MAKETYPE_CV_64F_CV_MAT_CN_objectPoints_type_566,0.2
5,calibration.cpp_cvMat_t_vec_rows_t_vec_cols_CV_MAKETYPE_CV_64F_CV_MAT_CN_t_vec_type_t_621,0.2
5,calibration.cpp_cvConvert_objectPoints_matM_567,0.2
5,calibration.cpp_CV_MAT_DEPTH_r_vec_type_594,0.2
5,calibration.cpp_CV_MAT_DEPTH_imagePoints_type_577,0.2
5,calibration.cpp_cvConvert_A__a_628,0.2
5,calibration.cpp_cvConvert_t_vec__t_622,0.2
5,calibration.cpp_CV_MAKETYPE_CV_64F_CV_MAT_CN_t_vec_type_621,0.2
5,calibration.cpp_CV_MAT_CN_t_vec_type_621,0.2
5,calibration.cpp_cvConvert_imagePoints__m_583,0.2
5,calibration.cpp_CV_MAT_CN_imagePoints_type_582,0.2
5,calibration.cpp_CV_MAKETYPE_CV_64F_CV_MAT_CN_imagePoints_type_582,0.2
5,calibration.cpp_cvCreateMat_imagePoints_rows_imagePoints_cols_CV_MAKETYPE_CV_64F_CV_MAT_CN_imagePoints_type_582,0.2
5,calibration.cpp_reset_cvCreateMat_imagePoints_rows_imagePoints_cols_CV_MAKETYPE_CV_64F_CV_MAT_CN_imagePoints_type_582,0.2
6,calibration.cpp_cos_theta_326,0.185695338177052
6,calibration.cpp_eye_339,0.185695338177052
6,calibration.cpp_rrt_r_x_r_x_r_x_r_y_r_x_r_z_r_x_r_y_r_y_r_y_r_y_r_z_r_x_r_z_r_y_r_z_r_z_r_z_333,0.185695338177052
6,calibration.cpp_r_x_r_z_r_y_334,0.185695338177052
6,calibration.cpp_cvarrToMat_dst_341,0.185695338177052
6,calibration.cpp_convertTo_cvarrToMat_dst_dst_type_341,0.185695338177052
6,calibration.cpp_Mat_R_341,0.185695338177052
7,calibration.cpp_cvCopy_matJ_jacobian_509,0.171498585142509
8,calibration.cpp_CV_IS_MAT_jacobian_276,0.169030850945703
8,calibration.cpp_CV_ARE_DEPTHS_EQ_src_jacobian_279,0.169030850945703
8,calibration.cpp_CV_MAT_CN_jacobian_type_279,0.169030850945703
9,calibration.cpp_norm_r_311,0.164398987305357
10,calibration.cpp_CV_MAT_CN_dst_type_294,0.162221421130763
10,calibration.cpp_CV_MAT_CN_src_type_291,0.162221421130763
11,calibration.cpp_cvMat_CV_64F_J_256,0.158113883008419
11,calibration.cpp_CV_IS_MAT_src_258,0.158113883008419
11,calibration.cpp_CV_IS_MAT_dst_261,0.158113883008419
11,calibration.cpp_CV_MAT_DEPTH_src_type_265,0.158113883008419
11,calibration.cpp_CV_ELEM_SIZE_depth_266,0.158113883008419
11,calibration.cpp_CV_ARE_DEPTHS_EQ_src_dst_271,0.158113883008419
12,test_affine3d_estimator.cpp_TEST_Calib3d_EstimateAffine3D_accuracy_197,0.112508790092602
12,test_undistort_points.cpp_safe_run_94,0.112508790092602
12,test_fundam.cpp_TEST_Calib3d_FindFundamentalMat_accuracy_1707,0.112508790092602
12,test_fundam.cpp_TEST_Calib3d_Rodrigues_accuracy_1706,0.112508790092602
12,test_compose_rt.cpp_safe_run_214,0.112508790092602
12,test_compose_rt.cpp_TEST_Calib3d_ComposeRT_accuracy_214,0.112508790092602
12,test_chesscorners_timing.cpp_safe_run_183,0.112508790092602
12,test_chesscorners_timing.cpp_TEST_Calib3d_ChessboardDetector_timing_183,0.112508790092602
12,test_affine3d_estimator.cpp_safe_run_197,0.112508790092602
12,test_cameracalibration.cpp_TEST_Calib3d_CalibrateCamera_C_regression_2069,0.112508790092602
12,test_cameracalibration.cpp_safe_run_2069,0.112508790092602
12,test_cameracalibration.cpp_TEST_Calib3d_CalibrateCamera_CPP_regression_2070,0.112508790092602
12,test_cameracalibration.cpp_safe_run_2070,0.112508790092602
12,test_cameracalibration.cpp_TEST_Calib3d_CalibrationMatrixValues_C_accuracy_2071,0.112508790092602
12,test_chesscorners.cpp_TEST_Calib3d_AsymmetricCirclesPatternDetector_accuracy_470,0.112508790092602
12,test_chesscorners.cpp_safe_run_469,0.112508790092602
12,test_cameracalibration.cpp_safe_run_2071,0.112508790092602
12,test_chesscorners.cpp_test_CIRCLES_GRID_469,0.112508790092602
12,test_chesscorners.cpp_TEST_Calib3d_CirclesPatternDetector_accuracy_469,0.112508790092602
12,test_chesscorners.cpp_safe_run_468,0.112508790092602
12,test_chesscorners.cpp_test_CHESSBOARD_468,0.112508790092602
12,test_cameracalibration_badarg.cpp_safe_run_737,0.112508790092602
12,test_cameracalibration.cpp_TEST_Calib3d_CalibrationMatrixValues_CPP_accuracy_2072,0.112508790092602
12,test_cameracalibration.cpp_safe_run_2072,0.112508790092602
12,test_chesscorners.cpp_safe_run_472,0.112508790092602
12,test_chesscorners.cpp_test_ASYMMETRIC_CIRCLES_GRID_CALIB_CB_CLUSTERING_472,0.112508790092602
12,test_chesscorners.cpp_TEST_Calib3d_AsymmetricCirclesPatternDetectorWithClustering_accuracy_472,0.112508790092602
12,test_chesscorners.cpp_safe_run_470,0.112508790092602
12,test_cameracalibration.cpp_TEST_Calib3d_ProjectPoints_C_accuracy_2073,0.112508790092602
12,test_cameracalibration.cpp_safe_run_2073,0.112508790092602
12,test_cameracalibration.cpp_TEST_Calib3d_ProjectPoints_CPP_regression_2074,0.112508790092602
12,test_cameracalibration.cpp_safe_run_2074,0.112508790092602
12,test_fundam.cpp_safe_run_1706,0.112508790092602
12,test_fundam.cpp_safe_run_1707,0.112508790092602
12,test_cameracalibration.cpp_safe_run_2075,0.112508790092602
12,test_fundam.cpp_TEST_Calib3d_ConvertHomogeneoous_accuracy_1708,0.112508790092602
12,test_undistort.cpp_safe_run_940,0.112508790092602
12,test_undistort.cpp_TEST_Calib3d_InitUndistortRectifyMap_accuracy_940,0.112508790092602
12,test_undistort.cpp_safe_run_939,0.112508790092602
12,test_undistort.cpp_TEST_Calib3d_UndistortPoints_accuracy_939,0.112508790092602
12,test_undistort.cpp_safe_run_938,0.112508790092602
12,test_undistort.cpp_TEST_Calib3d_DefaultNewCameraMatrix_accuracy_938,0.112508790092602
12,test_stereomatching.cpp_safe_run_872,0.112508790092602
12,test_stereomatching.cpp_TEST_Calib3d_StereoSGBM_regression_872,0.112508790092602
12,test_stereomatching.cpp_safe_run_871,0.112508790092602
12,test_stereomatching.cpp_TEST_Calib3d_StereoBM_regression_871,0.112508790092602
12,test_solvepnp_ransac.cpp_safe_run_360,0.112508790092602
12,test_solvepnp_ransac.cpp_TEST_Calib3d_SolvePnP_accuracy_360,0.112508790092602
12,test_solvepnp_ransac.cpp_safe_run_359,0.112508790092602
12,test_solvepnp_ransac.cpp_TEST_Calib3d_SolvePnPRansac_accuracy_359,0.112508790092602
12,test_solvepnp_ransac.cpp_safe_run_358,0.112508790092602
12,test_solvepnp_ransac.cpp_TEST_Calib3d_SolveP3P_accuracy_358,0.112508790092602
12,test_reproject_image_to_3d.cpp_safe_run_180,0.112508790092602
12,test_reproject_image_to_3d.cpp_TEST_Calib3d_ReprojectImageTo3D_accuracy_180,0.112508790092602
12,test_posit.cpp_safe_run_220,0.112508790092602
12,test_posit.cpp_TEST_Calib3d_POSIT_accuracy_220,0.112508790092602
12,test_homography_decomp.cpp_safe_run_138,0.112508790092602
12,test_homography_decomp.cpp_TEST_Calib3d_DecomposeHomography_regression_138,0.112508790092602
12,test_homography.cpp_safe_run_574,0.112508790092602
12,test_homography.cpp_TEST_Calib3d_Homography_accuracy_574,0.112508790092602
12,test_fundam.cpp_safe_run_1710,0.112508790092602
12,test_fundam.cpp_TEST_Calib3d_FindEssentialMat_accuracy_1710,0.112508790092602
12,test_fundam.cpp_safe_run_1709,0.112508790092602
12,test_fundam.cpp_TEST_Calib3d_ComputeEpilines_accuracy_1709,0.112508790092602
12,test_fundam.cpp_safe_run_1708,0.112508790092602
12,test_cameracalibration.cpp_TEST_Calib3d_StereoCalibrate_C_regression_2075,0.112508790092602
12,test_chesscorners.cpp_TEST_Calib3d_ChessboardDetector_accuracy_468,0.112508790092602
12,test_cameracalibration.cpp_safe_run_2076,0.112508790092602
12,test_undistort_badarg.cpp_TEST_Calib3d_UndistortPoints_badarg_524,0.112508790092602
12,test_undistort_badarg.cpp_safe_run_524,0.112508790092602
12,test_undistort_badarg.cpp_TEST_Calib3d_InitUndistortRectifyMap_badarg_525,0.112508790092602
12,test_undistort_badarg.cpp_safe_run_525,0.112508790092602
12,test_undistort_badarg.cpp_TEST_Calib3d_Undistort_badarg_526,0.112508790092602
12,test_undistort_badarg.cpp_safe_run_526,0.112508790092602
12,test_cameracalibration.cpp_TEST_Calib3d_StereoCalibrateCorner_regression_2077,0.112508790092602
12,test_cameracalibration.cpp_safe_run_2077,0.112508790092602
12,test_cameracalibration_artificial.cpp_TEST_Calib3d_CalibrateCamera_CPP_DISABLED_accuracy_on_artificial_data_431,0.112508790092602
12,test_cameracalibration_artificial.cpp_safe_run_431,0.112508790092602
12,test_cameracalibration_badarg.cpp_TEST_Calib3d_CalibrateCamera_C_badarg_735,0.112508790092602
12,test_cameracalibration_badarg.cpp_safe_run_735,0.112508790092602
12,test_cameracalibration_badarg.cpp_TEST_Calib3d_Rodrigues_C_badarg_736,0.112508790092602
12,test_cameracalibration_badarg.cpp_safe_run_736,0.112508790092602
12,test_cameracalibration_badarg.cpp_TEST_Calib3d_ProjectPoints_C_badarg_737,0.112508790092602
12,test_undistort_points.cpp_TEST_Calib3d_Undistort_accuracy_94,0.112508790092602
12,test_chesscorners.cpp_test_ASYMMETRIC_CIRCLES_GRID_470,0.112508790092602
12,test_cameracalibration.cpp_TEST_Calib3d_StereoCalibrate_CPP_regression_2076,0.112508790092602
13,checkchessboard.cpp_cvRound_ceil_size_width_ceil_size_height_144,0
13,checkchessboard.cpp_countClasses_quads_i_j_counts_143,0
13,checkchessboard.cpp_begin_122,0
13,checkchessboard.cpp_sort_quads_begin_quads_end_less_pred_122,0
13,checkchessboard.cpp_icvGetQuadrangleHypotheses_contours_hierarchy_quads_115,0
13,checkchessboard.cpp_ceil_size_height_144,0
13,checkchessboard.cpp_cvRound_floor_size_width_floor_size_height_145,0
13,checkchessboard.cpp_floor_size_width_145,0
13,checkchessboard.cpp_threshold_black_thresh_black_thresh_THRESH_BINARY_INV_113,0
13,checkchessboard.cpp_icvGetQuadrangleHypotheses_contours_hierarchy_quads_107,0
13,checkchessboard.cpp_findContours_thresh_contours_hierarchy_RETR_CCOMP_CHAIN_APPROX_SIMPLE_106,0
13,checkchessboard.cpp_threshold_white_thresh_white_thresh_THRESH_BINARY_105,0
13,checkchessboard.cpp_ceil_size_width_144,0
13,checkchessboard.cpp_findContours_thresh_contours_hierarchy_RETR_CCOMP_CHAIN_APPROX_SIMPLE_114,0
13,test_chesscorners.cpp_drawContours_cb_cnts_Scalar_all_FILLED_456,0
13,test_chesscorners.cpp_findChessboardCorners_cb_Size_corners_found_437,0
13,test_chesscorners.cpp_validateData_cbg_cb_size_corners_generated_393,0
13,test_chesscorners.cpp_GaussianBlur_bg_bg_Size_372,0
13,test_chesscorners.cpp_camMat_374,0
13,test_chesscorners.cpp_distCoeffs_377,0
13,test_chesscorners.cpp_update_progress_progress_i_test_num_386,0
13,test_chesscorners.cpp_cbg_sizes_i_sizes_num_387,0
13,test_chesscorners.cpp_cbg_bg_camMat_distCoeffs_corners_generated_391,0
13,test_chesscorners.cpp_findChessboardCorners_cb_cbg_cornersSize_corners_found_flags_406,0
13,checkchessboard.cpp_MAX_box_size_height_75,0
13,test_chesscorners.cpp_cornersSize_406,0
13,test_chesscorners.cpp_calcErrorMinError_cbg_cornersSize_corners_found_corners_generated_415,0
13,test_chesscorners.cpp_cornersSize_415,0
13,test_chesscorners.cpp_findChessboardCorners_bg_Size_corners_found_428,0
13,test_chesscorners.cpp_cbg_Size_432,0
13,test_chesscorners.cpp_cbg_bg_camMat_distCoeffs_cg_435,0
13,checkchessboard.cpp_push_back_std_pair_float_int_box_size_class_id_81,0
13,test_chesscorners.cpp_Point2f_441,0
13,checkchessboard.cpp_minAreaRect_c_67,0
13,calibinit.cpp_cvFree_quads_622,0
13,test_chesscorners.cpp_push_back_cg_454,0
13,test_chesscorners.cpp_push_back_cg_455,0
13,test_chesscorners_badarg.cpp_findChessboardCorners_img_pattern_size_corners_flags_81,0
13,calibinit.cpp_CV_Error_CV_StsUnsupportedFormat_Number_of_channels_must_be_or_1963,0
13,calibinit.cpp_CV_RETHROW_624,0
13,test_chesscorners.cpp_randu_bg_Scalar_all_Scalar_all_371,0
13,calibinit.cpp_cvFree_corners_623,0
13,calibinit.cpp_CV_Error_CV_StsNullPtr_Null_pointer_to_corners_452,0
13,checkchessboard.cpp_begin_62,0
13,calibinit.cpp_CV_Error_CV_StsOutOfRange_Both_width_and_height_of_the_pattern_should_have_bigger_than_449,0
13,calibinit.cpp_CV_Error_CV_StsUnsupportedFormat_Only_bit_grayscale_or_color_images_are_supported_446,0
13,test_chesscorners.cpp_Mat_corners_found_462,0
13,test_chesscorners.cpp_cornersSize_462,0
13,test_chesscorners.cpp_drawChessboardCorners_cb_cbg_cornersSize_Mat_corners_found_found_462,0
13,test_chesscorners.cpp_cornersSize_458,0
13,test_chesscorners.cpp_findChessboardCorners_cb_cbg_cornersSize_corners_found_458,0
13,test_chesscorners.cpp_cnts_452,0
13,test_chesscorners.cpp_cornersSize_448,0
13,test_chesscorners.cpp_findChessboardCorners_sh_cbg_cornersSize_corners_found_448,0
13,test_chesscorners.cpp_warpAffine_cb_sh_aff_cb_size_446,0
13,checkchessboard.cpp_begin_60,0
13,test_chesscorners.cpp_accumulate_cg_begin_cg_end_Point2f_plus_Point2f_441,0
13,test_chesscorners.cpp_begin_441,0
13,test_chesscorners.cpp_all_456,0
13,test_chesscorners.cpp_aff_443,0
13,calibinit.cpp_checkChessboard_img_pattern_size_470,0
13,calibinit.cpp_checkChessboardBinary_thresh_img_new_pattern_size_468,0
13,test_chesscorners_badarg.cpp_cbg_bg_camMat_distCoeffs_exp_corn_112,0
13,test_chesscorners_badarg.cpp_cbg_Size_110,0
13,test_chesscorners_badarg.cpp_distCoeffs_107,0
13,test_chesscorners_badarg.cpp_camMat_105,0
13,test_chesscorners_badarg.cpp_Scalar_104,0
13,test_chesscorners_badarg.cpp_bg_CV_8U_Scalar_104,0
13,test_chesscorners_badarg.cpp_cvDrawChessboardCorners_drawCorImg_pattern_size_86,0
13,test_chesscorners_badarg.cpp_cvFindChessboardCorners_arr_pattern_size_out_corners_out_corner_count_flags_84,0
13,test_chesscorners.cpp_all_371,0
13,test_chesscorners.cpp_calcError_corners_found_m4_322,0
13,test_chesscorners.cpp_all_370,0
13,test_cameracalibration_tilt.cpp_reserve_m_pointTarget_size_569,0
13,test_cameracalibration_tilt.cpp_begin_589,0
13,test_cameracalibration_tilt.cpp_begin_588,0
13,test_cameracalibration_tilt.cpp_randomDistortionCoeff_distortionCoeff_coeffNoiseHalfWidth_580,0
13,test_cameracalibration_tilt.cpp_Point3f_571,0
13,test_cameracalibration_tilt.cpp_push_back_cv_Point3f_571,0
13,test_cameracalibration_tilt.cpp_begin_570,0
13,test_cameracalibration_tilt.cpp_erase_itObj_395,0
13,test_cameracalibration_tilt.cpp_projectPoints_597,0
13,test_cameracalibration_tilt.cpp_erase_itImg_394,0
13,test_cameracalibration_tilt.cpp_push_back_pix_388,0
13,test_cameracalibration_tilt.cpp_Point2f_378,0
13,test_cameracalibration_tilt.cpp_reserve_imagePoints_size_375,0
13,test_cameracalibration_tilt.cpp_clear_374,0
13,test_cameracalibration_tilt.cpp_begin_373,0
13,test_cameracalibration_tilt.cpp_objectPoints_pointTarget_593,0
13,test_cameracalibration_tilt.cpp_addNoiseRemoveInvalidPoints_605,0
13,test_chesscorners.cpp_bg_Size_CV_8UC3_Scalar_all_370,0
13,test_cameracalibration_tilt.cpp_norm_667,0
13,test_cameracalibration_tilt.cpp_EXPECT_MAT_NEAR_backProjection_viewsImagePoints_i_pixelNoiseHalfWidth_695,0
13,test_cameracalibration_tilt.cpp_EXPECT_MAT_NEAR_backProjection_viewsNoisyImagePoints_i_pixelNoiseHalfWidth_694,0
13,test_cameracalibration_tilt.cpp_projectPoints_687,0
13,test_cameracalibration_tilt.cpp_EXPECT_LE_dTvec_683,0
13,test_cameracalibration_tilt.cpp_norm_676,0
13,test_cameracalibration_tilt.cpp_EXPECT_LE_dRvec_674,0
13,test_cameracalibration_tilt.cpp_EXPECT_LE_backProjErr_pixelNoiseHalfWidth_645,0
13,test_cameracalibration_tilt.cpp_push_back_noisyImagePoints_611,0
13,test_cameracalibration_tilt.cpp_calibrateCamera_634,0
13,test_cameracalibration_tilt.cpp_stop_621,0
13,test_cameracalibration_tilt.cpp_Scalar_618,0
13,test_cameracalibration_tilt.cpp_outCameraMatrix_CV_64F_cv_Scalar_all_618,0
13,test_cameracalibration_tilt.cpp_push_back_objectPoints_613,0
13,test_cameracalibration_tilt.cpp_push_back_imagePoints_612,0
13,test_cameracalibration_tilt.cpp_begin_372,0
13,calibration.cpp_cvmGet_cameraMatrix_1474,0
13,calibration.cpp_cvmGet_cameraMatrix_1473,0
13,test_cameracalibration_tilt.cpp_jacobian_numPoints_numParams_CV_64FC1_434,0
13,test_cameracalibration_tilt.cpp_Range_473,0
13,test_cameracalibration_tilt.cpp_jacobian_cv_Range_all_cv_Range_473,0
13,test_cameracalibration_tilt.cpp_abs_jacobian_cv_Range_all_cv_Range_numericJacobian_cv_Range_all_cv_Range_473,0
13,test_cameracalibration_tilt.cpp_numericalDerivative_449,0
13,test_cameracalibration_tilt.cpp_numericJacobian_numPoints_numParams_CV_64FC1_447,0
13,test_cameracalibration_tilt.cpp_projectPoints_437,0
13,test_cameracalibration_tilt.cpp_removeInvalidPoints_imagePoints_objectPoints_430,0
13,test_cameracalibration_tilt.cpp_EXPECT_MAT_NEAR_distorted_imagePoints_toleranceBackProjection_527,0
13,test_cameracalibration_tilt.cpp_projectPoints_421,0
13,test_cameracalibration_tilt.cpp_randomDistortionCoeff_distortionCoeff_coeffNoiseHalfWidth_418,0
13,test_cameracalibration_tilt.cpp_front_406,0
13,test_cameracalibration_tilt.cpp_front_405,0
13,test_cameracalibration_tilt.cpp_begin_326,0
13,test_cameracalibration_tilt.cpp_begin_325,0
13,test_cameracalibration_tilt.cpp_numericJacobian_cv_Range_all_cv_Range_473,0
13,test_cameracalibration_tilt.cpp_minMaxIdx_check_minVal_maxVal_476,0
13,test_cameracalibration_tilt.cpp_EXPECT_LE_maxVal_477,0
13,test_cameracalibration_tilt.cpp_EXPECT_MAT_NEAR_jacobian_cv_Range_all_cv_Range_numParams_numericJacobian_cv_Range_all_cv_Range_numParams_e_479,0
13,test_cameracalibration_tilt.cpp_jacobian_cv_Range_all_cv_Range_numParams_479,0
13,test_cameracalibration_tilt.cpp_Range_479,0
13,test_cameracalibration_tilt.cpp_Range_numParams_479,0
13,test_cameracalibration_tilt.cpp_numericJacobian_cv_Range_all_cv_Range_numParams_479,0
13,test_cameracalibration_tilt.cpp_randomDistortionCoeff_distortionCoeff_coeffNoiseHalfWidth_497,0
13,test_cameracalibration_tilt.cpp_push_back_cv_Point2d_x_y_503,0
13,test_cameracalibration_tilt.cpp_Point2d_x_y_503,0
13,test_cameracalibration_tilt.cpp_undistortPoints_distorted_507,0
13,test_cameracalibration_tilt.cpp_begin_514,0
13,test_cameracalibration_tilt.cpp_push_back_cv_Point3d_itPnt_x_itPnt_y_516,0
13,test_cameracalibration_tilt.cpp_Point3d_itPnt_x_itPnt_y_516,0
13,test_cameracalibration_tilt.cpp_imagePoints_objectPoints_size_519,0
13,test_cameracalibration_tilt.cpp_projectPoints_objectPoints_520,0
13,calibinit.cpp_CV_SWAP_out_corners_i_width_j_out_corners_i_width_width_j_c_1536,0
13,calibinit.cpp_cvGetMat__image_stub_1958,0
13,calibinit.cpp_CV_MAT_TYPE_image_type_1960,0
13,test_chesscorners.cpp_findChessboardCorners_gray_pattern_size_v_CALIB_CB_ADAPTIVE_THRESH_CALIB_CB_NORMALIZE_IMAGE_249,0
13,test_chesscorners.cpp_update_progress_progress_idx_max_idx_304,0
13,test_chesscorners.cpp_c_str_288,0
13,test_chesscorners.cpp_printf_cvtest_TS_LOG_Error_on_s_is_f_n_img_file_c_str_err_288,0
13,test_chesscorners.cpp_calcError_v_expected_279,0
13,test_chesscorners.cpp_TermCriteria_TermCriteria_EPS_TermCriteria_MAX_ITER_274,0
13,test_chesscorners.cpp_cornerSubPix_gray_v_Size_Size_TermCriteria_TermCriteria_EPS_TermCriteria_MAX_ITER_274,0
13,test_chesscorners.cpp_release_239,0
13,test_chesscorners.cpp_fs_folder_filename_FileStorage_READ_200,0
13,test_chesscorners.cpp_fs1__filename_FileStorage_READ_236,0
13,test_chesscorners.cpp_empty_225,0
13,test_chesscorners.cpp_imread_folder_img_file_223,0
13,test_chesscorners.cpp_update_context_this_idx_true_219,0
13,test_chesscorners.cpp_isSeq_203,0
13,test_chesscorners.cpp_empty_203,0
13,test_chesscorners.cpp_printf_cvtest_TS_LOG_Average_error_is_f_d_patterns_have_been_found_n_sum_error_count_309,0
13,test_chesscorners.cpp_m1_cornSz_CV_32FC2_Point2f_corners_generated_314,0
13,test_chesscorners.cpp_flip_m1_m2_315,0
13,test_chesscorners.cpp_flip_m1_m3_317,0
13,test_chesscorners.cpp_flip_m3_m3_317,0
13,test_chesscorners.cpp_flip_m4_m4_319,0
13,test_chesscorners.cpp_min_calcError_corners_found_m1_calcError_corners_found_m2_321,0
13,test_chesscorners.cpp_calcError_corners_found_m1_321,0
13,test_chesscorners.cpp_calcError_corners_found_m2_321,0
13,test_chesscorners.cpp_min_calcError_corners_found_m3_calcError_corners_found_m4_322,0
13,test_chesscorners.cpp_calcError_corners_found_m3_322,0
13,checkchessboard.cpp_cvarrToMat_src_165,0
13,test_chesscorners.cpp_min_min1_min2_323,0
13,test_chesscorners.cpp_cornersSize_329,0
13,test_chesscorners.cpp_mat_cornersSize_height_cornersSize_width_Point2f_corners_generated_330,0
13,test_chesscorners.cpp_max_cornersSize_width_cornersSize_height_357,0
13,test_chesscorners.cpp_min_imgSz_height_imgSz_width_358,0
13,test_chesscorners.cpp_isOpened_203,0
13,test_chesscorners.cpp_get_data_path_190,0
13,calibinit.cpp_CV_MAT_CN_type_1961,0
13,calibinit.cpp_cvCircle_image_pt_r_shift_color_line_type_shift_2002,0
13,calibinit.cpp_checkVector_CV_32F_true_2091,0
13,calibinit.cpp_getMat_2090,0
13,calibinit.cpp_empty_2088,0
13,calibinit.cpp_getMat_2087,0
13,calibinit.cpp_CV_INSTRUMENT_REGION_2085,0
13,calibinit.cpp_release_2067,0
13,calibinit.cpp_cvPoint_pt_x_r_pt_y_r_2000,0
13,test_chesscorners.cpp_string_ts_get_data_path_190,0
13,calibinit.cpp_cvLine_image_cvPoint_pt_x_r_pt_y_r_2000,0
13,calibinit.cpp_cvPoint_pt_x_r_pt_y_r_1998,0
13,calibinit.cpp_cvLine_image_cvPoint_pt_x_r_pt_y_r_1998,0
13,calibinit.cpp_cvRound_corners_i_y_shift_1997,0
13,calibinit.cpp_cvRound_corners_i_x_shift_1996,0
13,calibinit.cpp_CV_MAT_DEPTH_image_type_1965,0
